Header = tlen: 0
dlen: 8168
subtype: 1
type: 2000
frag: 0
used: 0
buf: 0
evt: 0
current_i: 0
stime: [0, 0]
free: [1, 0, 0, 0]
label: DISK
filename: data/r231/r231f036_4845.lmd
user name: bgs
time: 25-Mar-20 17:36:39
run id: run231
explanation: 48Ca+208Pb
number of comment lines: 2
 
Comment0: 1e-4 mbarL/s C3F6
Comment1: looking for NoF molecules

r231f036_4845.lmd	ruthe	392.4475515	19078845	2340
r231f036_4845.lmd	ruthe	392.5633044	19078863	1485
r231f036_4845.lmd	ruthe	392.6361246	19078868	2322
r231f036_4845.lmd	ruthe	392.7307102	19078880	2293
r231f036_4845.lmd	ruthe	392.7407557	19078884	2193
r231f036_4845.lmd	ruthe	392.7560124	19078886	2199
r231f036_4845.lmd	ruthe	392.8060412	19078894	2237
r231f036_4845.lmd	ruthe	392.8936157	19078904	2278
r231f036_4845.lmd	ruthe	392.924843	19078909	2219
r231f036_4845.lmd	ruthe	392.9469299	19078911	2325
r231f036_4845.lmd	ruthe	392.9825429	19078914	1509
r231f036_4845.lmd	ruthe	393.5091512	19078964	1338
r231f036_4845.lmd	ruthe	393.5437828	19078968	1186
r231f036_4845.lmd	ruthe	393.5845033	19078971	2185
r231f036_4845.lmd	ruthe	393.6020723	19078973	2195
r231f036_4845.lmd	ruthe	393.6976822	19078982	2296
r231f036_4845.lmd	ruthe	393.7993376	19078989	1885
r231f036_4845.lmd	ruthe	393.8883356	19079002	2270
r231f036_4845.lmd	ruthe	393.9306794	19079008	1239
r231f036_4845.lmd	ruthe	394.0868462	19079019	2338
r231f036_4845.lmd	ruthe	394.1437942	19079028	1142
r231f036_4845.lmd	ruthe	394.157361	19079030	2291
r231f036_4845.lmd	ruthe	394.5460453	19079064	1857
r231f036_4845.lmd	ruthe	394.7119722	19079074	2225
r231f036_4845.lmd	ruthe	394.8406057	19079093	2291
r231f036_4845.lmd	ruthe	394.9683364	19079110	2260
r231f036_4845.lmd	ruthe	394.9727724	19079111	2123
r231f036_4845.lmd	ruthe	394.9814727	19079113	2141
r231f036_4845.lmd	ruthe	394.9920807	19079114	2390
r231f036_4845.lmd	ruthe	395.0340212	19079119	2231
r231f036_4845.lmd	ruthe	395.5611283	19079169	2261
r231f036_4845.lmd	ruthe	395.562789	19079170	2234
r231f036_4845.lmd	ruthe	395.5739201	19079172	2375
r231f036_4845.lmd	ruthe	395.7242094	19079185	2177
r231f036_4845.lmd	ruthe	395.8441435	19079199	2336
r231f036_4845.lmd	ruthe	395.9059654	19079206	2424
r231f036_4845.lmd	ruthe	396.0168534	19079221	2278
r231f036_4845.lmd	ruthe	396.0421524	19079223	1387
r231f036_4845.lmd	ruthe	396.064099	19079225	2249
r231f036_4845.lmd	ruthe	396.1114336	19079232	2247
r231f036_4845.lmd	ruthe	396.280535	19079247	1780
r231f036_4845.lmd	ruthe	396.4353522	19079257	2364
r231f036_4845.lmd	ruthe	396.6715416	19079270	1287
r231f036_4845.lmd	ruthe	396.8020122	19079283	1665
r231f036_4845.lmd	ruthe	396.9106889	19079293	2399
r231f036_4845.lmd	ruthe	397.1520643	19079313	2193
r231f036_4845.lmd	ruthe	397.2369461	19079321	1561
r231f036_4845.lmd	ruthe	397.3493831	19079330	2239
r231f036_4845.lmd	ruthe	397.4069172	19079336	2206
r231f036_4845.lmd	ruthe	397.6504797	19079363	2207
r231f036_4845.lmd	ruthe	397.7326525	19079373	1951
r231f036_4845.lmd	ruthe	397.7499262	19079375	2425
r231f036_4845.lmd	ruthe	397.76855	19079376	2403
r231f036_4845.lmd	ruthe	397.838084	19079385	2162
r231f036_4845.lmd	ruthe	397.9224855	19079398	2278
r231f036_4845.lmd	ruthe	398.2126088	19079430	2254
r231f036_4845.lmd	ruthe	398.2541109	19079435	2251
r231f036_4845.lmd	ruthe	398.4050961	19079447	2358
r231f036_4845.lmd	ruthe	398.422905	19079448	2304
r231f036_4845.lmd	ruthe	398.6473408	19079475	1454
r231f036_4845.lmd	ruthe	398.740361	19079481	2375
r231f036_4845.lmd	ruthe	398.9138902	19079498	2300
r231f036_4845.lmd	ruthe	398.9912558	19079508	2127
r231f036_4845.lmd	ruthe	399.0118697	19079511	1876
r231f036_4845.lmd	ruthe	399.0235991	19079515	2247
r231f036_4845.lmd	ruthe	399.2026668	19079535	2279
r231f036_4845.lmd	ruthe	399.3449599	19079548	2233
r231f036_4845.lmd	ruthe	399.4287777	19079560	2215
r231f036_4845.lmd	ruthe	399.5075621	19079569	2263
r231f036_4845.lmd	ruthe	399.7266056	19079587	2374
r231f036_4845.lmd	ruthe	399.8726114	19079604	2257
r231f036_4845.lmd	ruthe	399.9563508	19079611	2372
r231f036_4845.lmd	ruthe	399.9912594	19079622	2429
r231f036_4845.lmd	ruthe	400.2980377	19079646	2294
r231f036_4845.lmd	ruthe	400.3782036	19079651	2382
r231f036_4845.lmd	ruthe	400.4323238	19079658	2257
r231f036_4845.lmd	ruthe	400.5142562	19079666	2278
r231f036_4845.lmd	ruthe	400.7639807	19079695	2309
r231f036_4845.lmd	ruthe	400.7814194	19079696	1219
r231f036_4845.lmd	ruthe	400.8797102	19079707	2280
r231f036_4845.lmd	ruthe	401.045363	19079721	1557
r231f036_4845.lmd	ruthe	401.1555346	19079734	2246
r231f036_4845.lmd	ruthe	401.3940355	19079748	2176
r231f036_4845.lmd	ruthe	401.4160115	19079751	2261
r231f036_4845.lmd	ruthe	401.4963732	19079762	2193
r231f036_4845.lmd	ruthe	401.5485182	19079771	2250
r231f036_4845.lmd	ruthe	401.6290267	19079782	2259
r231f036_4845.lmd	ruthe	401.6621391	19079783	2371
r231f036_4845.lmd	ruthe	401.7046857	19079789	2382
r231f036_4845.lmd	ruthe	401.7126027	19079790	2292
r231f036_4845.lmd	ruthe	401.8566841	19079805	2292
r231f036_4845.lmd	ruthe	401.9371721	19079815	2148
r231f036_4845.lmd	ruthe	402.199758	19079847	2288
r231f036_4845.lmd	ruthe	402.2880847	19079857	2277
r231f036_4845.lmd	ruthe	402.4036094	19079864	2203
r231f036_4845.lmd	ruthe	402.5784443	19079879	2242
r231f036_4845.lmd	ruthe	402.8307168	19079910	2207
r231f036_4845.lmd	ruthe	402.8477345	19079913	1103
r231f036_4845.lmd	ruthe	403.3598155	19079946	1786
r231f036_4845.lmd	ruthe	403.3653261	19079948	2361
r231f036_4845.lmd	ruthe	403.4005415	19079952	2177
r231f036_4845.lmd	ruthe	403.4098337	19079955	2054
r231f036_4845.lmd	ruthe	403.4327436	19079957	2077
r231f036_4845.lmd	ruthe	403.620782	19079979	2188
r231f036_4845.lmd	ruthe	403.6773648	19079988	2227
r231f036_4845.lmd	ruthe	403.719493	19079995	2291
r231f036_4845.lmd	ruthe	403.7439912	19079997	2252
r231f036_4845.lmd	ruthe	403.9863363	19080020	2290
r231f036_4845.lmd	ruthe	404.1249091	19080031	1249
r231f036_4845.lmd	ruthe	404.1317355	19080032	1857
r231f036_4845.lmd	ruthe	404.1613132	19080033	1931
r231f036_4845.lmd	ruthe	404.2931158	19080044	2284
r231f036_4845.lmd	ruthe	404.3625729	19080053	2319
r231f036_4845.lmd	ruthe	404.4374928	19080061	2181
r231f036_4845.lmd	ruthe	404.6861381	19080078	2208
r231f036_4845.lmd	ruthe	404.7101241	19080081	2415
r231f036_4845.lmd	ruthe	404.8225088	19080092	2370
r231f036_4845.lmd	ruthe	404.8665799	19080098	2196
r231f036_4845.lmd	ruthe	404.8733326	19080100	2347
r231f036_4845.lmd	ruthe	404.9852179	19080111	2365
r231f036_4845.lmd	ruthe	405.0523321	19080120	2223
r231f036_4845.lmd	ruthe	405.20999	19080133	2247
r231f036_4845.lmd	ruthe	405.5930956	19080169	2213
r231f036_4845.lmd	ruthe	405.6789954	19080181	2423
r231f036_4845.lmd	ruthe	405.738769	19080187	1286
r231f036_4845.lmd	ruthe	405.7509619	19080189	2398
r231f036_4845.lmd	ruthe	405.8940383	19080203	2236
r231f036_4845.lmd	ruthe	406.0300197	19080212	2233
r231f036_4845.lmd	ruthe	406.0303268	19080213	2117
r231f036_4845.lmd	ruthe	406.1257202	19080219	2243
r231f036_4845.lmd	ruthe	406.1645705	19080224	2340
r231f036_4845.lmd	ruthe	406.2853598	19080239	2273
r231f036_4845.lmd	ruthe	406.2970013	19080241	1466
r231f036_4845.lmd	ruthe	406.3422309	19080244	2168
r231f036_4845.lmd	ruthe	406.4199646	19080254	2245
r231f036_4845.lmd	ruthe	406.5363127	19080260	2344
r231f036_4845.lmd	ruthe	406.6169277	19080267	2185
r231f036_4845.lmd	ruthe	406.9056381	19080298	2155
r231f036_4845.lmd	ruthe	407.0226259	19080305	2300
r231f036_4845.lmd	ruthe	407.0347678	19080308	2376
r231f036_4845.lmd	ruthe	407.0355607	19080309	2278
r231f036_4845.lmd	ruthe	407.1682446	19080322	2150
r231f036_4845.lmd	ruthe	407.2450251	19080330	1475
r231f036_4845.lmd	ruthe	407.2528854	19080332	2241
r231f036_4845.lmd	ruthe	407.2879582	19080337	2125
r231f036_4845.lmd	ruthe	407.4163165	19080349	2248
r231f036_4845.lmd	ruthe	407.5741954	19080365	1280
r231f036_4845.lmd	ruthe	407.8459792	19080384	2131
r231f036_4845.lmd	ruthe	408.1742701	19080410	2153
r231f036_4845.lmd	ruthe	408.3100974	19080424	2161
r231f036_4845.lmd	ruthe	408.4456742	19080433	2361
r231f036_4845.lmd	ruthe	408.5790517	19080438	2270
r231f036_4845.lmd	ruthe	408.596384	19080439	2268
r231f036_4845.lmd	ruthe	408.7546171	19080451	2174
r231f036_4845.lmd	ruthe	408.9388774	19080466	1960
r231f036_4845.lmd	ruthe	408.9852617	19080472	2262
r231f036_4845.lmd	ruthe	409.2169934	19080486	2277
r231f036_4845.lmd	ruthe	409.3952386	19080504	1228
r231f036_4845.lmd	ruthe	409.5021228	19080516	1972
r231f036_4845.lmd	ruthe	409.5089754	19080518	2301
r231f036_4845.lmd	ruthe	409.6636339	19080532	2273
r231f036_4845.lmd	ruthe	409.7059946	19080537	2285
r231f036_4845.lmd	ruthe	409.9883514	19080566	2382
r231f036_4845.lmd	ruthe	410.0141927	19080568	2197
r231f036_4845.lmd	ruthe	410.0710659	19080575	2295
r231f036_4845.lmd	ruthe	410.158094	19080584	2377
r231f036_4845.lmd	ruthe	410.313634	19080595	1186
r231f036_4845.lmd	ruthe	410.4541646	19080605	2219
r231f036_4845.lmd	ruthe	410.6075028	19080625	1543
r231f036_4845.lmd	ruthe	410.6247206	19080629	2255
r231f036_4845.lmd	ruthe	410.6606344	19080632	2219
r231f036_4845.lmd	ruthe	410.6662905	19080633	2333
r231f036_4845.lmd	ruthe	410.7739426	19080635	1989
r231f036_4845.lmd	ruthe	410.8949329	19080646	2342
r231f036_4845.lmd	ruthe	411.0302694	19080659	2314
r231f036_4845.lmd	ruthe	411.0368544	19080660	1874
r231f036_4845.lmd	ruthe	411.108857	19080667	2285
r231f036_4845.lmd	ruthe	411.111483	19080670	2153
r231f036_4845.lmd	ruthe	411.1476577	19080673	1276
r231f036_4845.lmd	ruthe	411.4670394	19080695	2188
r231f036_4845.lmd	ruthe	411.585945	19080708	1360
r231f036_4845.lmd	ruthe	411.6539439	19080713	2384
r231f036_4845.lmd	ruthe	411.7754309	19080723	2189
r231f036_4845.lmd	ruthe	411.8484114	19080728	2254
r231f036_4845.lmd	ruthe	411.8512042	19080730	2332
r231f036_4845.lmd	ruthe	411.9447352	19080740	2279
r231f036_4845.lmd	ruthe	411.9728855	19080743	2315
r231f036_4845.lmd	ruthe	412.0609964	19080750	2346
r231f036_4845.lmd	ruthe	412.0834823	19080752	2349
r231f036_4845.lmd	ruthe	412.1369014	19080757	2360
r231f036_4845.lmd	ruthe	412.1922548	19080761	2156
r231f036_4845.lmd	ruthe	412.266065	19080768	2252
r231f036_4845.lmd	ruthe	412.3170736	19080770	1052
r231f036_4845.lmd	ruthe	412.3484707	19080776	2267
r231f036_4845.lmd	ruthe	412.4586829	19080787	2319
r231f036_4845.lmd	ruthe	412.7403074	19080819	2332
r231f036_4845.lmd	ruthe	412.9089082	19080834	2317
r231f036_4845.lmd	ruthe	412.987723	19080842	2276
r231f036_4845.lmd	ruthe	413.2543102	19080872	2275
r231f036_4845.lmd	ruthe	413.3315266	19080876	2401
r231f036_4845.lmd	ruthe	413.5019645	19080895	2299
r231f036_4845.lmd	ruthe	413.6623332	19080909	2240
r231f036_4845.lmd	ruthe	413.8550917	19080932	1994
r231f036_4845.lmd	ruthe	414.0035823	19080945	2217
r231f036_4845.lmd	ruthe	414.2384931	19080973	2393
r231f036_4845.lmd	ruthe	414.2740835	19080975	2239
r231f036_4845.lmd	ruthe	414.6208168	19081001	2393
r231f036_4845.lmd	ruthe	414.7611502	19081007	2278
r231f036_4845.lmd	ruthe	415.0614826	19081041	2357
r231f036_4845.lmd	ruthe	415.1018601	19081044	2234
r231f036_4845.lmd	ruthe	415.2475248	19081053	2354
r231f036_4845.lmd	ruthe	415.4471554	19081072	2187
r231f036_4845.lmd	ruthe	415.474828	19081079	2276
r231f036_4845.lmd	ruthe	415.6678678	19081096	2114
r231f036_4845.lmd	ruthe	415.7552326	19081100	1019
r231f036_4845.lmd	ruthe	415.7653	19081102	2202
r231f036_4845.lmd	ruthe	415.7791906	19081103	2311
r231f036_4845.lmd	ruthe	415.8442393	19081113	2340
r231f036_4845.lmd	ruthe	415.9563517	19081120	2351
r231f036_4845.lmd	ruthe	416.3599983	19081171	2154
r231f036_4845.lmd	ruthe	416.6499333	19081193	2227
r231f036_4845.lmd	ruthe	416.6734562	19081196	2345
r231f036_4845.lmd	ruthe	416.7522039	19081205	2333
r231f036_4845.lmd	ruthe	416.7922972	19081208	2266
r231f036_4845.lmd	ruthe	416.9639085	19081221	2315
r231f036_4845.lmd	ruthe	417.2358869	19081246	2249
r231f036_4845.lmd	ruthe	417.3447926	19081258	1430
r231f036_4845.lmd	ruthe	417.3475168	19081259	2226
r231f036_4845.lmd	ruthe	417.4144566	19081266	2363
r231f036_4845.lmd	ruthe	417.5277053	19081279	2319
r231f036_4845.lmd	ruthe	417.6001064	19081281	1342
r231f036_4845.lmd	ruthe	417.6016135	19081282	2307
r231f036_4845.lmd	ruthe	417.7993859	19081300	2279
r231f036_4845.lmd	ruthe	417.8415933	19081305	2035
r231f036_4845.lmd	ruthe	417.9425974	19081316	2382
r231f036_4845.lmd	ruthe	418.1116891	19081341	2003
r231f036_4845.lmd	ruthe	418.1462341	19081344	2233
r231f036_4845.lmd	ruthe	418.3295249	19081360	2230
r231f036_4845.lmd	ruthe	418.6976552	19081383	2164
r231f036_4845.lmd	ruthe	419.0296563	19081402	2142
r231f036_4845.lmd	ruthe	419.1879434	19081419	2259
r231f036_4845.lmd	ruthe	419.2970278	19081427	2308
r231f036_4845.lmd	ruthe	419.3208336	19081429	2298
r231f036_4845.lmd	ruthe	419.7880445	19081481	1524
r231f036_4845.lmd	ruthe	419.8001537	19081482	2405
r231f036_4845.lmd	ruthe	420.1953542	19081509	2398
r231f036_4845.lmd	ruthe	420.233274	19081515	2294
r231f036_4845.lmd	ruthe	420.3255831	19081523	2305
r231f036_4845.lmd	ruthe	420.3382839	19081525	2161
r231f036_4845.lmd	ruthe	420.3802741	19081528	1371
r231f036_4845.lmd	ruthe	420.3960035	19081530	2294
r231f036_4845.lmd	ruthe	420.708325	19081552	2384
r231f036_4845.lmd	ruthe	420.7425455	19081554	2355
r231f036_4845.lmd	ruthe	421.1253057	19081588	2264
r231f036_4845.lmd	ruthe	421.2033616	19081593	2282
r231f036_4845.lmd	ruthe	421.4808009	19081619	2442
r231f036_4845.lmd	ruthe	421.5466137	19081630	1288
r231f036_4845.lmd	ruthe	421.5530271	19081631	2191
r231f036_4845.lmd	ruthe	421.6126083	19081634	2350
r231f036_4845.lmd	ruthe	421.6220905	19081636	2266
r231f036_4845.lmd	ruthe	421.6753722	19081641	2312
r231f036_4845.lmd	ruthe	421.7296698	19081643	2254
r231f036_4845.lmd	ruthe	421.7514516	19081647	2342
r231f036_4845.lmd	ruthe	422.0570454	19081682	2186
r231f036_4845.lmd	ruthe	422.0768944	19081684	2270
r231f036_4845.lmd	ruthe	422.2022656	19081697	1703
r231f036_4845.lmd	ruthe	422.4277491	19081718	2013
r231f036_4845.lmd	ruthe	422.4370093	19081721	2260
r231f036_4845.lmd	ruthe	422.599049	19081736	2256
r231f036_4845.lmd	ruthe	422.660978	19081743	2275
r231f036_4845.lmd	ruthe	422.6796473	19081744	2400
r231f036_4845.lmd	ruthe	422.7932273	19081751	2186
r231f036_4845.lmd	ruthe	422.8325103	19081758	2131
r231f036_4845.lmd	ruthe	422.9837692	19081766	2266
r231f036_4845.lmd	ruthe	423.0551105	19081777	2363
r231f036_4845.lmd	ruthe	423.082619	19081778	2235
r231f036_4845.lmd	ruthe	423.2168857	19081788	2339
r231f036_4845.lmd	ruthe	423.2989826	19081795	2269
r231f036_4845.lmd	ruthe	423.5971942	19081835	2239
r231f036_4845.lmd	ruthe	423.6193304	19081836	2428
r231f036_4845.lmd	ruthe	423.7164369	19081846	1349
r231f036_4845.lmd	ruthe	423.754785	19081855	2315
r231f036_4845.lmd	ruthe	423.8996833	19081870	2339
r231f036_4845.lmd	ruthe	423.9702812	19081875	2220
r231f036_4845.lmd	ruthe	423.9931041	19081876	2181
r231f036_4845.lmd	ruthe	424.0441708	19081885	2266
r231f036_4845.lmd	ruthe	424.1635695	19081891	2395
r231f036_4845.lmd	ruthe	424.222618	19081897	2378
r231f036_4845.lmd	ruthe	424.290499	19081904	2093
r231f036_4845.lmd	ruthe	424.4696167	19081922	1103
r231f036_4845.lmd	ruthe	424.4833414	19081926	2326
r231f036_4845.lmd	ruthe	424.5880205	19081936	1353
r231f036_4845.lmd	ruthe	424.5993939	19081937	2333
r231f036_4845.lmd	ruthe	424.7074705	19081947	2379
r231f036_4845.lmd	ruthe	424.7251585	19081950	2352
r231f036_4845.lmd	ruthe	424.9946765	19081977	2337
r231f036_4845.lmd	ruthe	425.051733	19081985	1468
r231f036_4845.lmd	ruthe	425.0565069	19081986	2309
r231f036_4845.lmd	ruthe	425.1133953	19081992	2191
r231f036_4845.lmd	ruthe	425.3313867	19082015	2329
r231f036_4845.lmd	ruthe	425.3681858	19082022	2285
r231f036_4845.lmd	ruthe	425.3815216	19082023	2296
r231f036_4845.lmd	ruthe	425.5607538	19082046	2327
r231f036_4845.lmd	ruthe	425.9419116	19082098	2334
r231f036_4845.lmd	ruthe	426.0235835	19082104	2267
r231f036_4845.lmd	ruthe	426.1546752	19082115	2291
r231f036_4845.lmd	ruthe	426.1789837	19082117	2263
r231f036_4845.lmd	ruthe	426.4150693	19082135	2246
r231f036_4845.lmd	ruthe	426.4479094	19082138	1513
r231f036_4845.lmd	ruthe	426.4635306	19082140	2301
r231f036_4845.lmd	ruthe	426.5751808	19082152	1373
r231f036_4845.lmd	ruthe	426.5797316	19082154	2257
r231f036_4845.lmd	ruthe	427.1970479	19082197	2200
r231f036_4845.lmd	ruthe	427.2230468	19082198	2082
r231f036_4845.lmd	ruthe	427.2687698	19082204	2166
r231f036_4845.lmd	ruthe	427.4238436	19082218	2304
r231f036_4845.lmd	ruthe	427.6818524	19082249	2018
r231f036_4845.lmd	ruthe	427.8871748	19082265	2256
r231f036_4845.lmd	ruthe	427.893834	19082266	2233
r231f036_4845.lmd	ruthe	428.0428089	19082279	2350
r231f036_4845.lmd	ruthe	428.0665853	19082285	1024
r231f036_4845.lmd	ruthe	428.43403	19082315	2314
r231f036_4845.lmd	ruthe	428.5057349	19082322	2163
r231f036_4845.lmd	ruthe	428.62363	19082332	2242
r231f036_4845.lmd	ruthe	428.7435677	19082342	2141
r231f036_4845.lmd	ruthe	428.8018927	19082347	1711
r231f036_4845.lmd	ruthe	428.9520805	19082355	2336
r231f036_4845.lmd	ruthe	429.0115595	19082358	2048
r231f036_4845.lmd	ruthe	429.1973361	19082372	2370
r231f036_4845.lmd	ruthe	429.54352839999996	19082417	1910
r231f036_4845.lmd	ruthe	429.6173204	19082420	2118
r231f036_4845.lmd	ruthe	429.8235416	19082439	1687
r231f036_4845.lmd	ruthe	429.95425769999997	19082450	2004
r231f036_4845.lmd	ruthe	430.01517479999995	19082456	2220
r231f036_4845.lmd	ruthe	430.0996088	19082466	2194
r231f036_4845.lmd	ruthe	430.4577225	19082511	2291
r231f036_4845.lmd	ruthe	430.6228703	19082525	2255
r231f036_4845.lmd	ruthe	430.9329545	19082541	2324
r231f036_4845.lmd	ruthe	431.012111	19082545	2309
r231f036_4845.lmd	ruthe	431.1754477	19082562	2288
r231f036_4845.lmd	ruthe	431.5572808	19082594	1492
r231f036_4845.lmd	ruthe	431.7461947	19082609	2416
r231f036_4845.lmd	ruthe	431.8251118	19082614	2162
r231f036_4845.lmd	ruthe	431.84126799999996	19082618	1369
r231f036_4845.lmd	ruthe	431.84410909999997	19082619	2317
r231f036_4845.lmd	ruthe	431.86448629999995	19082623	2207
r231f036_4845.lmd	ruthe	431.86555039999996	19082624	1178
r231f036_4845.lmd	ruthe	431.9351873	19082629	2265
r231f036_4845.lmd	ruthe	432.1593746	19082651	2346
r231f036_4845.lmd	ruthe	432.1666307	19082653	2309
r231f036_4845.lmd	ruthe	432.1977152	19082658	2288
r231f036_4845.lmd	ruthe	432.2385179	19082665	2390
r231f036_4845.lmd	ruthe	432.2526876	19082667	2378
r231f036_4845.lmd	ruthe	432.3146331	19082675	2239
r231f036_4845.lmd	ruthe	432.3276687	19082677	2346
r231f036_4845.lmd	ruthe	432.4881828	19082694	2007
r231f036_4845.lmd	ruthe	432.7422552	19082711	2066
r231f036_4845.lmd	ruthe	432.9258923	19082724	2314
r231f036_4845.lmd	ruthe	433.0811409	19082740	2196
r231f036_4845.lmd	ruthe	433.09558239999996	19082742	2326
r231f036_4845.lmd	ruthe	433.2538826	19082760	1867
r231f036_4845.lmd	ruthe	433.35023479999995	19082764	1344
r231f036_4845.lmd	ruthe	433.5912763	19082781	2215
r231f036_4845.lmd	ruthe	433.66715969999996	19082788	1400
r231f036_4845.lmd	ruthe	433.7755745	19082799	2252
r231f036_4845.lmd	ruthe	433.81585179999996	19082801	2204
r231f036_4845.lmd	ruthe	433.8352347	19082807	1782
r231f036_4845.lmd	ruthe	433.9341473	19082816	2377
r231f036_4845.lmd	ruthe	433.9449677	19082820	1155
r231f036_4845.lmd	ruthe	433.97886359999995	19082824	2274
r231f036_4845.lmd	ruthe	434.1479165	19082834	2219
r231f036_4845.lmd	ruthe	434.17728009999996	19082841	2416
r231f036_4845.lmd	ruthe	434.2062792	19082843	1159
r231f036_4845.lmd	ruthe	434.23994009999996	19082850	2401
r231f036_4845.lmd	ruthe	434.4464274	19082866	2198
r231f036_4845.lmd	ruthe	434.56930009999996	19082872	2097
r231f036_4845.lmd	ruthe	434.6028277	19082878	2249
